		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-17	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-15	2024-08-26	2024-09-20	2024-10-18	2024-11-14
blocked drain plumber brisbane		6	6	5	7	8	8	8	7	5	5	9	8	9	7	12	11	17	15	17	16	22	-	29	66	62	40	52	45	-	16	20	28	33	38	36	39	36
blocked drain plumber gold coast		8	8	9	12	11	6	6	9	8	5	9	7	7	8	7	7	10	10	10	9	10	11	14	25	43	20	10	15	16	14	18	30	29	33	30	32	39
blocked drain plumber melbourne		4	4	4	4	4	6	6	5	6	5	6	12	8	9	7	7	12	10	10	8	10	9	9	8	10	9	8	8	9	9	8	7	10	8	9	8	6
blocked drain services		3	3	5	4	3	9	4	7	6	9	13	27	-	-	-	-	-	-	-	-	-	31	-	-	-	-	-	-	-	-	-	-	46	-	-	38	29
blocked drain specialist		1	3	4	2	2	2	2	4	3	9	6	8	3	6	41	42	21	5	14	1	14	9	9	8	8	8	11	2	2	3	3	6	4	7	3	7	2
blocked drainage		4	5	5	7	10	14	9	27	13	11	24	20	14	49	-	48	-	83	81	-	-	-	-	75	77	-	50	51	46	85	86	-	85	-	55	71	35
blocked drains		5	5	10	5	5	5	5	4	6	7	9	19	11	12	16	7	-	7	16	25	46	41	39	10	16	13	11	12	15	6	6	6	8	-	-	-	-
drain relining		6	2	5	5	3	5	5	6	5	6	8	7	9	8	5	6	7	6	4	4	7	6	5	8	7	8	16	16	15	15	19	39	18	17	20	23	47
blocked kitchen sink		24	26	35	36	27	23	29	30	22	23	42	35	44	28	53	44	50	38	39	42	71	76	68	70	55	65	-	-	-	72	89	70	39	40	43	52	59
blocked sewage drain		-	-	13	15	15	12	10	16	14	12	41	74	17	-	-	20	20	21	19	20	30	38	34	30	41	35	46	47	-	42	-	25	22	25	24	23	-
blocked sewage drain brisbane		6	6	6	6	6	8	9	7	7	7	8	6	7	8	6	7	9	9	9	9	10	12	27	29	26	24	20	29	20	22	24	16	17	19	19	55	15
blocked sewer		10	15	32	14	14	44	42	65	28	38	34	36	15	48	49	13	12	11	13	13	21	20	19	19	31	28	33	34	33	33	30	21	18	18	16	17	25
blocked shower drain		55	61	18	50	35	34	51	53	22	18	29	29	28	51	23	26	17	30	22	29	35	41	38	38	52	77	77	74	77	72	82	74	76	60	65	-	-
blocked shower drain melbourne		3	4	2	4	3	1	2	4	4	4	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5	10	6	3	5	7	8	7
blocked sinks		7	6	7	8	8	6	5	5	7	7	13	13	14	13	24	24	19	19	23	18	58	46	53	55	28	23	20	23	-	23	33	67	13	21	16	22	23
blocked stormwater drain		1	2	2	2	2	2	3	9	7	6	8	9	8	12	8	2	2	3	2	2	2	3	5	6	3	5	5	7	6	3	6	5	5	4	5	-	9
blocked stormwater drain melbourne		4	5	3	3	2	3	2	1	2	3	4	4	3	6	3	5	4	5	5	4	4	4	5	7	5	4	4	4	3	4	3	4	5	3	3	3	4
blocked stormwater pipe		1	2	2	1	2	8	3	4	3	3	4	3	3	5	2	2	2	2	2	3	6	2	10	12	12	13	14	6	6	4	6	6	6	5	6	13	11
blocked toilet		38	46	73	64	49	47	53	65	33	45	49	45	55	43	36	28	57	36	30	33	88	82	83	94	88	-	-	-	86	-	-	-	-	-	-	-	-
blocked toilet drain		-	-	-	-	-	59	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
cctv drain inspection		4	4	4	4	4	13	13	11	6	6	6	12	7	9	14	13	20	21	27	21	26	19	19	21	7	16	5	12	6	18	17	23	23	25	31	24	25
cctv drain inspection melbourne		5	6	6	6	5	12	10	10	12	12	12	10	11	12	14	14	16	16	17	18	25	21	19	17	21	21	10	10	10	22	24	22	16	30	30	29	30
pipe relining brisbane		26	33	28	29	23	18	25	27	21	23	23	25	26	31	29	27	29	28	32	33	30	22	30	36	28	32	46	48	49	52	54	53	57	54	51	41	44
pipe relining gold coast		20	26	30	25	24	17	21	18	17	16	14	15	15	17	16	19	19	20	21	19	21	27	23	22	21	22	23	23	24	23	25	23	24	25	19	14	14
pipe relining melbourne		6	7	6	6	6	8	8	8	9	9	11	11	10	10	9	11	8	8	5	7	8	7	9	9	8	7	24	24	-	26	32	36	85	64	91	74	76
tree roots blocking drains		13	12	21	22	28	26	58	58	44	46	44	47	44	59	77	13	71	17	53	54	45	29	32	40	41	42	40	50	34	26	29	53	45	71	32	32	31
tree roots in pipes		48	57	70	70	71	74	77	83	60	68	59	68	59	-	-	30	25	22	23	24	-	31	26	29	85	42	63	37	46	31	33	25	13	13	14	19	49
unblock stormwater drain		12	2	4	8	3	3	3	18	15	7	6	3	3	12	7	4	8	8	5	9	11	9	12	10	-	1	9	10	8	8	13	-	15	14	19	21	21
unblock toilet		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
blocked drains mornington		8	10	9	12	11	10	11	11	11	9	9	8	7	9	8	9	11	-	14	10	11	15	13	12	12	11	12	11	18	13	12	13	13	12	12	17	12
blocked drains blackburn		7	6	5	1	1	-	2	2	-	5	6	5	-	5	-	-	-	-	-	79	3	3	3	4	7	8	8	8	8	9	9	3	3	2	3	4	5
blocked drains burwood		7	5	4	4	4	-	-	4	5	5	7	4	6	7	8	6	6	-	10	8	13	-	19	18	18	17	10	10	8	14	10	9	9	10	9	11	6
blocked drains preston		64	65	71	76	5	6	5	-	66	76	-	6	5	4	5	4	2	4	4	5	6	8	4	6	7	9	1	7	7	7	9	10	7	6	6	8	8
blocked drains essendon		78	71	67	67	74	5	5	4	4	4	3	4	4	4	70	3	3	5	6	6	9	11	18	17	22	12	11	12	10	-	10	12	13	10	9	9	9
blocked drains mount martha		2	2	35	3	2	2	2	4	4	4	4	4	4	4	3	3	9	5	-	5	7	4	20	9	7	7	9	9	9	1	7	8	7	8	8	11	10
blocked drains ascot vale		2	2	2	2	2	2	59	2	2	3	3	-	3	4	4	4	5	5	4	6	2	2	2	3	2	2	2	2	2	3	3	3	3	5	4	8	6
blocked drains bayswater		4	4	3	4	3	4	3	4	6	6	5	5	6	5	5	5	5	3	6	7	4	2	3	4	3	3	3	3	3	3	3	3	3	3	3	93	3
blocked drains cheltenham		7	10	5	8	8	4	9	9	7	8	5	8	8	7	8	8	5	4	4	5	8	7	9	11	11	10	9	11	12	11	9	4	3	5	4	5	3
blocked drains hampton		5	2	2	3	8	7	1	2	8	7	-	-	-	60	58	64	-	9	-	50	10	12	33	36	12	12	12	15	7	8	5	5	9	8	7	9	2
blocked drains reservoir		8	70	76	75	67	50	55	2	2	2	55	-	3	3	3	3	3	3	3	3	8	6	3	4	3	4	3	1	1	1	1	1	1	6	9	5	4
blocked drains mount waverley		8	5	4	3	2	2	-	6	6	6	11	14	19	18	9	8	11	12	15	14	9	9	12	11	13	5	10	12	10	10	8	7	10	10	11	7	13
blocked drains ashmore		1	2	1	1	1	1	1	4	2	1	1	1	1	1	6	6	3	6	4	6	7	11	12	15	14	12	14	1	5	1	1	1	1	1	1	3	1
blocked drains burleigh heads		8	6	5	6	4	3	3	8	7	7	6	6	6	5	5	6	7	7	5	6	5	7	10	9	8	14	9	10	9	11	7	6	6	6	7	9	8
blocked drains coomera		10	11	11	6	6	6	5	12	10	5	6	7	5	4	6	8	8	9	12	12	12	8	10	10	6	17	1	10	9	10	8	7	7	9	9	7	8
blocked drains southport		3	3	10	7	7	5	7	6	5	8	9	7	7	6	8	7	7	10	7	8	-	9	12	41	46	9	9	7	7	8	7	6	8	11	9	68	10
blocked drains ashgrove		4	2	44	5	6	7	-	5	6	54	34	5	5	5	5	7	7	10	11	9	12	11	11	10	11	10	5	5	1	4	2	1	1	1	3	62	8
blocked drains camp hill		4	3	45	43	3	5	46	4	4	4	7	6	5	6	6	4	4	4	4	4	8	9	9	9	6	13	6	6	6	5	3	3	3	2	3	3	5
blocked drains shailer park		4	4	4	4	-	4	5	42	7	6	6	7	5	6	3	3	3	4	3	4	3	4	2	2	4	4	4	4	3	3	4	2	3	2	3	2	2
blocked drains wellington point		38	-	41	6	5	7	6	6	4	6	5	4	3	4	6	6	7	8	35	7	7	6	8	6	5	5	6	5	6	6	7	4	1	4	5	8	6
